,localminute,grid,ground_truth
4649,31-07-2019 20:25,4.444,1
4650,31-07-2019 20:25,4.458,1
4651,31-07-2019 20:25,4.468,1
4652,31-07-2019 20:25,4.458,1
4653,31-07-2019 20:25,4.446,1
4654,31-07-2019 20:25,4.449,1
4655,31-07-2019 20:25,4.446,1
4656,31-07-2019 20:25,4.458,1
4657,31-07-2019 20:25,4.445,1
4658,31-07-2019 20:25,4.449,1
4659,31-07-2019 20:25,4.445,1
4660,31-07-2019 20:25,4.453,1
4661,31-07-2019 20:25,4.443,1
4662,31-07-2019 20:25,4.449,1
4663,31-07-2019 20:25,4.446,1
4664,31-07-2019 20:25,4.459,1
4665,31-07-2019 20:25,4.447,1
4666,31-07-2019 20:25,4.453,1
4667,31-07-2019 20:25,4.44,1
4668,31-07-2019 20:25,4.449,1
4669,31-07-2019 20:25,4.445,1
4670,31-07-2019 20:25,4.448,1
4671,31-07-2019 20:25,4.446,1
4672,31-07-2019 20:25,4.466,1
4673,31-07-2019 20:25,4.449,1
4674,31-07-2019 20:25,4.448,1
4675,31-07-2019 20:25,4.446,1
4676,31-07-2019 20:25,4.45,1
4677,31-07-2019 20:25,4.444,1
4678,31-07-2019 20:25,4.448,1
4679,31-07-2019 20:25,4.438,1
4680,31-07-2019 20:25,4.448,1
4681,31-07-2019 20:25,4.445,1
4682,31-07-2019 20:25,4.449,1
4683,31-07-2019 20:25,4.44,1
4684,31-07-2019 20:25,4.455,1
4685,31-07-2019 20:25,4.453,1
4686,31-07-2019 20:25,4.449,1
4687,31-07-2019 20:25,4.444,1
4688,31-07-2019 20:25,4.448,1
4689,31-07-2019 20:25,4.441,1
4690,31-07-2019 20:25,4.447,1
4691,31-07-2019 20:25,4.438,1
4692,31-07-2019 20:25,4.447,1
4693,31-07-2019 20:25,4.444,1
4694,31-07-2019 20:25,4.448,1
4695,31-07-2019 20:25,4.439,1
4696,31-07-2019 20:25,4.45,1
4697,31-07-2019 20:25,4.441,1
4698,31-07-2019 20:25,4.446,1
4699,31-07-2019 20:25,4.443,1
4700,31-07-2019 20:25,4.446,1
4701,31-07-2019 20:25,4.441,1
4702,31-07-2019 20:25,4.449,1
4703,31-07-2019 20:25,4.438,1
4704,31-07-2019 20:25,4.446,1
4705,31-07-2019 20:25,4.439,1
4706,31-07-2019 20:25,4.444,1
4707,31-07-2019 20:26,4.439,1
4708,31-07-2019 20:28,4.452,1
4709,31-07-2019 20:28,4.444,1
4710,31-07-2019 20:28,4.455,1
4711,31-07-2019 20:28,4.445,1
4712,31-07-2019 20:28,4.452,1
4713,31-07-2019 20:28,4.443,1
4714,31-07-2019 20:28,4.45,1
4715,31-07-2019 20:28,4.443,1
4716,31-07-2019 20:28,4.452,1
4717,31-07-2019 20:28,4.438,1
4718,31-07-2019 20:28,4.45,1
4719,31-07-2019 20:28,4.445,1
4720,31-07-2019 20:28,4.448,1
4721,31-07-2019 20:28,4.444,1
4722,31-07-2019 20:28,4.481,1
4723,31-07-2019 20:28,4.602,1
4724,31-07-2019 20:28,4.612,1
4725,31-07-2019 20:28,4.604,1
4726,31-07-2019 20:28,4.61,1
4727,31-07-2019 20:28,4.603,1
4728,31-07-2019 20:28,4.61,1
4729,31-07-2019 20:28,4.6,1
4730,31-07-2019 20:28,4.611,1
4731,31-07-2019 20:28,4.604,1
4732,31-07-2019 20:28,4.612,1
4733,31-07-2019 20:29,4.606,1
4734,31-07-2019 20:29,4.615,1
4735,31-07-2019 20:29,4.6,1
4736,31-07-2019 20:29,4.611,1
4737,31-07-2019 20:29,4.606,1
4738,31-07-2019 20:29,4.612,1
4739,31-07-2019 20:29,4.605,1
4740,31-07-2019 20:29,4.614,1
4741,31-07-2019 20:29,4.602,1
4742,31-07-2019 20:29,4.613,1
4743,31-07-2019 20:29,4.605,1
4744,31-07-2019 20:29,4.614,1
4745,31-07-2019 20:29,4.604,1
4746,31-07-2019 20:29,4.615,1
4747,31-07-2019 20:29,4.601,1
4748,31-07-2019 20:29,4.61,1
4749,31-07-2019 20:29,4.604,1
4750,31-07-2019 20:29,4.608,1
4751,31-07-2019 20:29,4.604,1
4752,31-07-2019 20:29,4.62,1
4753,31-07-2019 20:29,4.601,1
4754,31-07-2019 20:29,4.611,1
4755,31-07-2019 20:29,4.605,1
4756,31-07-2019 20:29,4.614,1
4757,31-07-2019 20:29,4.602,1
4758,31-07-2019 20:29,4.614,1
4759,31-07-2019 20:29,4.601,1
4760,31-07-2019 20:29,4.61,1
4761,31-07-2019 20:29,4.607,1
4762,31-07-2019 20:29,4.609,1
4763,31-07-2019 20:29,4.608,1
4764,31-07-2019 20:29,4.62,1
4765,31-07-2019 20:29,4.622,1
4766,31-07-2019 20:29,4.648,1
4767,31-07-2019 20:29,4.623,1
4768,31-07-2019 20:29,4.614,1
4769,31-07-2019 20:29,4.605,1
4770,31-07-2019 20:29,4.612,1
4771,31-07-2019 20:29,4.608,1
4772,31-07-2019 20:29,4.637,1
4773,31-07-2019 20:29,4.644,1
4774,31-07-2019 20:29,4.646,1
4775,31-07-2019 20:29,4.641,1
4776,31-07-2019 20:29,4.654,1
4777,31-07-2019 20:29,4.643,1
4778,31-07-2019 20:29,4.642,1
4779,31-07-2019 20:29,4.613,1
4780,31-07-2019 20:29,4.61,1
4781,31-07-2019 20:29,4.602,1
4782,31-07-2019 20:29,4.612,1
4783,31-07-2019 20:29,4.604,1
4784,31-07-2019 20:29,4.61,1
4785,31-07-2019 20:13,4.695,1
4786,31-07-2019 20:13,4.69,1
4787,31-07-2019 20:13,4.7,1
4788,31-07-2019 20:15,4.469,1
4789,31-07-2019 20:15,4.497,1
4790,31-07-2019 20:15,4.477,1
4791,31-07-2019 20:15,4.477,1
4792,31-07-2019 20:15,4.467,1
4793,31-07-2019 20:15,4.476,1
4794,31-07-2019 20:15,4.476,1
4795,31-07-2019 20:15,4.491,1
4796,31-07-2019 20:15,4.486,1
4797,31-07-2019 20:15,4.476,1
4798,31-07-2019 20:15,4.471,1
4799,31-07-2019 20:15,4.476,1
4800,31-07-2019 20:15,4.461,1
4801,31-07-2019 20:15,4.485,1
4802,31-07-2019 20:15,4.474,1
4803,31-07-2019 20:16,4.483,1
4804,31-07-2019 20:16,4.466,1
4805,31-07-2019 20:16,4.492,1
4806,31-07-2019 20:16,4.476,1
4807,31-07-2019 20:16,4.484,1
4808,31-07-2019 20:16,4.476,1
4809,31-07-2019 20:16,4.487,1
4810,31-07-2019 20:16,4.468,1
4811,31-07-2019 20:16,4.496,1
4812,31-07-2019 20:16,4.472,1
4813,31-07-2019 20:16,4.484,1
4814,31-07-2019 20:16,4.46,1
4815,31-07-2019 20:16,4.48,1
4816,31-07-2019 20:16,4.475,1
4817,31-07-2019 20:16,4.478,1
4818,31-07-2019 20:16,4.457,1
4819,31-07-2019 20:16,4.485,1
4820,31-07-2019 20:16,4.468,1
4821,31-07-2019 20:16,4.477,1
4822,31-07-2019 20:16,4.481,1
4823,31-07-2019 20:16,4.475,1
4824,31-07-2019 20:16,4.487,1
4825,31-07-2019 20:16,4.478,1
4826,31-07-2019 20:16,4.444,1
4827,31-07-2019 20:16,4.418,1
4828,31-07-2019 20:16,4.432,1
4829,31-07-2019 20:16,4.427,1
4830,31-07-2019 20:16,4.42,1
4831,31-07-2019 20:16,4.431,1
4832,31-07-2019 20:16,4.417,1
4833,31-07-2019 20:16,4.431,1
4834,31-07-2019 20:16,4.409,1
4835,31-07-2019 20:16,4.423,1
4836,31-07-2019 20:16,4.407,1
4837,31-07-2019 20:16,4.427,1
4838,31-07-2019 20:16,4.41,1
4839,31-07-2019 20:16,4.434,1
4840,31-07-2019 20:16,4.413,1
4841,31-07-2019 20:16,4.425,1
4842,31-07-2019 20:16,4.43,1
4843,31-07-2019 20:16,4.426,1
4844,31-07-2019 20:16,4.43,1
4845,31-07-2019 20:16,4.434,1
4846,31-07-2019 20:16,4.438,1
4847,31-07-2019 20:16,4.421,1
4848,31-07-2019 20:16,4.422,1
4849,31-07-2019 20:16,4.431,1
4850,31-07-2019 20:16,4.417,1
4851,31-07-2019 20:16,4.425,1
4852,31-07-2019 20:16,4.41,1
4853,31-07-2019 20:16,4.428,1
4854,31-07-2019 20:16,4.421,1
4855,31-07-2019 20:16,4.425,1
4856,31-07-2019 20:16,4.417,1
4857,31-07-2019 20:16,4.421,1
4858,31-07-2019 20:16,4.416,1
4859,31-07-2019 20:16,4.431,1
4860,31-07-2019 20:16,4.41,1
4861,31-07-2019 20:16,4.44,1
4862,31-07-2019 20:16,4.413,1
4863,31-07-2019 20:17,4.438,1
4864,31-07-2019 20:17,4.432,1
4865,31-07-2019 20:19,4.427,1
4866,31-07-2019 20:19,4.425,1
4867,31-07-2019 20:19,4.434,1
4868,31-07-2019 20:19,4.421,1
4869,31-07-2019 20:19,4.441,1
4870,31-07-2019 20:19,4.426,1
4871,31-07-2019 20:19,4.434,1
4872,31-07-2019 20:19,4.431,1
4873,31-07-2019 20:19,4.428,1
4874,31-07-2019 20:19,4.425,1
4875,31-07-2019 20:19,4.442,1
4876,31-07-2019 20:19,4.412,1
4877,31-07-2019 20:19,4.422,1
4878,31-07-2019 20:19,4.416,1
4879,31-07-2019 20:19,4.428,1
4880,31-07-2019 20:19,4.416,1
4881,31-07-2019 20:19,4.427,1
4882,31-07-2019 20:19,4.427,1
4883,31-07-2019 20:19,4.507,1
4884,31-07-2019 20:19,4.495,1
4885,31-07-2019 20:19,4.507,1
4886,31-07-2019 20:19,4.493,1
4887,31-07-2019 20:19,4.514,1
4888,31-07-2019 20:19,4.5,1
4889,31-07-2019 20:20,4.503,1
4890,31-07-2019 20:20,4.507,1
4891,31-07-2019 20:20,4.514,1
4892,31-07-2019 20:20,4.519,1
4893,31-07-2019 20:20,4.492,1
4894,31-07-2019 20:20,4.428,1
4895,31-07-2019 20:20,4.433,1
4896,31-07-2019 20:20,4.427,1
4897,31-07-2019 20:20,4.425,1
4898,31-07-2019 20:20,4.419,1
4899,31-07-2019 20:20,4.439,1
4900,31-07-2019 20:20,4.418,1
4901,31-07-2019 20:20,4.427,1
4902,31-07-2019 20:20,4.428,1
4903,31-07-2019 20:20,4.442,1
4904,31-07-2019 20:20,4.431,1
4905,31-07-2019 20:20,4.435,1
4906,31-07-2019 20:20,4.432,1
4907,31-07-2019 20:20,4.428,1
4908,31-07-2019 20:20,4.433,1
4909,31-07-2019 20:20,4.446,1
4910,31-07-2019 20:20,4.428,1
4911,31-07-2019 20:20,4.435,1
4912,31-07-2019 20:20,4.433,1
4913,31-07-2019 20:20,4.428,1
4914,31-07-2019 20:20,4.42,1
4915,31-07-2019 20:20,4.429,1
4916,31-07-2019 20:20,4.429,1
4917,31-07-2019 20:20,4.428,1
4918,31-07-2019 20:20,4.424,1
4919,31-07-2019 20:20,4.436,1
4920,31-07-2019 20:20,4.421,1
4921,31-07-2019 20:20,4.426,1
4922,31-07-2019 20:20,4.426,1
4923,31-07-2019 20:20,4.454,1
4924,31-07-2019 20:20,4.426,1
4925,31-07-2019 20:20,4.443,1
4926,31-07-2019 20:20,4.427,1
4927,31-07-2019 20:20,4.429,1
4928,31-07-2019 20:20,4.43,1
4929,31-07-2019 20:20,4.44,1
4930,31-07-2019 20:20,4.418,1
4931,31-07-2019 20:20,4.428,1
4932,31-07-2019 20:20,4.431,1
4933,31-07-2019 20:20,4.427,1
4934,31-07-2019 20:20,4.43,1
4935,31-07-2019 20:20,4.434,1
4936,31-07-2019 20:20,4.418,1
4937,31-07-2019 20:20,4.427,1
4938,31-07-2019 20:20,4.44,1
4939,31-07-2019 20:20,4.424,1
4940,31-07-2019 20:20,4.421,1
4941,31-07-2019 20:20,4.429,1
4942,31-07-2019 20:23,4.449,1
4943,31-07-2019 20:23,4.465,1
4944,31-07-2019 20:23,4.45,1
4945,31-07-2019 20:23,4.451,1
4946,31-07-2019 20:23,4.46,1
4947,31-07-2019 20:23,4.452,1
4948,31-07-2019 20:23,4.449,1
4949,31-07-2019 20:23,4.463,1
4950,31-07-2019 20:23,4.45,1
4951,31-07-2019 20:23,4.45,1
4952,31-07-2019 20:23,4.45,1
4953,31-07-2019 20:23,4.451,1
4954,31-07-2019 20:23,4.449,1
4955,31-07-2019 20:23,4.454,1
4956,31-07-2019 20:23,4.449,1
4957,31-07-2019 20:23,4.448,1
4958,31-07-2019 20:23,4.451,1
4959,31-07-2019 20:23,4.447,1
4960,31-07-2019 20:23,4.458,1
4961,31-07-2019 20:23,4.451,1
4962,31-07-2019 20:23,4.45,1
4963,31-07-2019 20:23,4.45,1
4964,31-07-2019 20:23,4.452,1
4965,31-07-2019 20:23,4.451,1
4966,31-07-2019 20:23,4.449,1
4967,31-07-2019 20:23,4.449,1
4968,31-07-2019 20:23,4.45,1
4969,31-07-2019 20:23,4.447,1
4970,31-07-2019 20:23,4.457,1
4971,31-07-2019 20:23,4.453,1
4972,31-07-2019 20:23,4.45,1
4973,31-07-2019 20:23,4.449,1
4974,31-07-2019 20:23,4.451,1
4975,31-07-2019 20:24,4.45,1
4976,31-07-2019 20:24,4.454,1
4977,31-07-2019 20:24,4.449,1
4978,31-07-2019 20:24,4.45,1
4979,31-07-2019 20:24,4.451,1
4980,31-07-2019 20:24,4.451,1
4981,31-07-2019 20:24,4.456,1
4982,31-07-2019 20:24,4.451,1
4983,31-07-2019 20:24,4.447,1
4984,31-07-2019 20:24,4.45,1
4985,31-07-2019 20:24,4.448,1
4986,31-07-2019 20:24,4.451,1
4987,31-07-2019 20:24,4.46,1
4988,31-07-2019 20:24,4.45,1
4989,31-07-2019 20:24,4.445,1
4990,31-07-2019 20:24,4.451,1
4991,31-07-2019 20:24,4.45,1
4992,31-07-2019 20:24,4.452,1
4993,31-07-2019 20:24,4.447,1
4994,31-07-2019 20:24,4.449,1
4995,31-07-2019 20:24,4.445,1
4996,31-07-2019 20:24,4.444,1
4997,31-07-2019 20:24,4.45,1
4998,31-07-2019 20:24,4.45,1
4999,31-07-2019 20:24,4.447,1
5000,31-07-2019 20:24,4.453,1
5001,31-07-2019 20:24,4.445,1
5002,31-07-2019 20:24,4.451,1
5003,31-07-2019 20:24,4.449,1
5004,31-07-2019 20:24,4.449,1
5005,31-07-2019 20:24,4.448,1
5006,31-07-2019 20:24,4.462,1
5007,31-07-2019 20:24,4.444,1
5008,31-07-2019 20:24,4.447,1
5009,31-07-2019 20:24,4.446,1
5010,31-07-2019 20:24,4.446,1
5011,31-07-2019 20:24,4.445,1
5012,31-07-2019 20:24,4.451,1
5013,31-07-2019 20:24,4.447,1
5014,31-07-2019 20:24,4.449,1
5015,31-07-2019 20:24,4.451,1
5016,31-07-2019 20:24,4.446,1
5017,31-07-2019 20:24,4.443,1
5018,31-07-2019 20:24,4.452,1
5019,31-07-2019 20:27,4.444,1
5020,31-07-2019 20:27,4.449,1
5021,31-07-2019 20:27,4.436,1
5022,31-07-2019 20:27,4.445,1
5023,31-07-2019 20:27,4.449,1
5024,31-07-2019 20:27,4.442,1
5025,31-07-2019 20:27,4.439,1
5026,31-07-2019 20:27,4.449,1
5027,31-07-2019 20:27,4.438,1
5028,31-07-2019 20:27,4.442,1
5029,31-07-2019 20:27,4.443,1
5030,31-07-2019 20:27,4.447,1
5031,31-07-2019 20:27,4.441,1
5032,31-07-2019 20:27,4.455,1
5033,31-07-2019 20:27,4.486,1
5034,31-07-2019 20:27,4.521,1
5035,31-07-2019 20:27,4.52,1
5036,31-07-2019 20:27,4.522,1
5037,31-07-2019 20:27,4.515,1
5038,31-07-2019 20:27,4.516,1
5039,31-07-2019 20:27,4.46,1
5040,31-07-2019 20:27,4.448,1
5041,31-07-2019 20:27,4.443,1
5042,31-07-2019 20:27,4.449,1
5043,31-07-2019 20:27,4.441,1
5044,31-07-2019 20:27,4.448,1
5045,31-07-2019 20:27,4.441,1
5046,31-07-2019 20:27,4.451,1
5047,31-07-2019 20:27,4.456,1
5048,31-07-2019 20:27,4.45,1
5049,31-07-2019 20:27,4.439,1
5050,31-07-2019 20:27,4.453,1
5051,31-07-2019 20:27,4.442,1
5052,31-07-2019 20:27,4.458,1
5053,31-07-2019 20:27,4.462,1
5054,31-07-2019 20:27,4.446,1
5055,31-07-2019 20:27,4.443,1
5056,31-07-2019 20:27,4.449,1
5057,31-07-2019 20:27,4.441,1
5058,31-07-2019 20:27,4.45,1
5059,31-07-2019 20:27,4.444,1
5060,31-07-2019 20:27,4.457,1
5061,31-07-2019 20:28,4.45,1
5062,31-07-2019 20:28,4.452,1
5063,31-07-2019 20:28,4.445,1
5064,31-07-2019 20:28,4.454,1
5065,31-07-2019 20:28,4.443,1
5066,31-07-2019 20:28,4.448,1
5067,31-07-2019 20:28,4.443,1
5068,31-07-2019 20:28,4.451,1
5069,31-07-2019 20:28,4.442,1
5070,31-07-2019 20:28,4.449,1
5071,31-07-2019 20:28,4.445,1
5072,31-07-2019 20:28,4.448,1
5073,31-07-2019 20:28,4.444,1
5074,31-07-2019 20:28,4.463,1
5075,31-07-2019 20:28,4.442,1
5076,31-07-2019 20:28,4.448,1
5077,31-07-2019 20:28,4.442,1
5078,31-07-2019 20:28,4.448,1
5079,31-07-2019 20:28,4.445,1
5080,31-07-2019 20:28,4.454,1
5081,31-07-2019 20:28,4.441,1
5082,31-07-2019 20:28,4.449,1
5083,31-07-2019 20:28,4.444,1
5084,31-07-2019 20:28,4.454,1
5085,31-07-2019 20:28,4.444,1
5086,31-07-2019 20:28,4.453,1
5087,31-07-2019 20:28,4.441,1
5088,31-07-2019 20:28,4.451,1
5089,31-07-2019 20:28,4.445,1
5090,31-07-2019 20:28,4.451,1
5091,31-07-2019 20:28,4.446,1
5092,31-07-2019 20:28,4.457,1
5093,31-07-2019 20:28,4.44,1
5094,31-07-2019 20:28,4.453,1
5095,31-07-2019 20:28,4.448,1
5096,31-07-2019 20:29,4.603,1
5097,31-07-2019 20:29,4.612,1
5098,31-07-2019 20:29,4.604,1
5099,31-07-2019 20:29,4.614,1
5100,31-07-2019 20:29,4.602,1
5101,31-07-2019 20:29,4.613,1
5102,31-07-2019 20:29,4.611,1
5103,31-07-2019 20:29,4.616,1
5104,31-07-2019 20:30,4.61,1
5105,31-07-2019 20:30,4.611,1
5106,31-07-2019 20:30,4.605,1
5107,31-07-2019 20:30,4.615,1
5108,31-07-2019 20:30,4.606,1
5109,31-07-2019 20:30,4.614,1
5110,31-07-2019 20:30,4.608,1
5111,31-07-2019 20:30,4.616,1
5112,31-07-2019 20:30,4.603,1
5113,31-07-2019 20:30,4.61,1
5114,31-07-2019 20:30,4.607,1
5115,31-07-2019 20:30,4.609,1
5116,31-07-2019 20:30,4.601,1
5117,31-07-2019 20:30,4.614,1
5118,31-07-2019 20:30,4.605,1
5119,31-07-2019 20:30,4.616,1
5120,31-07-2019 20:30,4.609,1
5121,31-07-2019 20:14,4.528,1
5122,31-07-2019 20:14,4.513,1
5123,31-07-2019 20:14,4.533,1
5124,31-07-2019 20:14,4.53,1
5125,31-07-2019 20:14,4.536,1
5126,31-07-2019 20:14,4.524,1
5127,31-07-2019 20:14,4.536,1
5128,31-07-2019 20:14,4.524,1
5129,31-07-2019 20:14,4.532,1
5130,31-07-2019 20:14,4.514,1
5131,31-07-2019 20:14,4.539,1
5132,31-07-2019 20:14,4.531,1
5133,31-07-2019 20:14,4.534,1
5134,31-07-2019 20:14,4.523,1
5135,31-07-2019 20:14,4.543,1
5136,31-07-2019 20:14,4.54,1
5137,31-07-2019 20:14,4.549,1
5138,31-07-2019 20:14,4.528,1
5139,31-07-2019 20:14,4.543,1
5140,31-07-2019 20:14,4.506,1
5141,31-07-2019 20:14,4.479,1
5142,31-07-2019 20:14,4.474,1
5143,31-07-2019 20:14,4.484,1
5144,31-07-2019 20:14,4.462,1
5145,31-07-2019 20:14,4.475,1
5146,31-07-2019 20:14,4.471,1
5147,31-07-2019 20:14,4.481,1
5148,31-07-2019 20:14,4.48,1
5149,31-07-2019 20:14,4.483,1
5150,31-07-2019 20:14,4.471,1
5151,31-07-2019 20:14,4.482,1
5152,31-07-2019 20:14,4.479,1
5153,31-07-2019 20:15,4.477,1
5154,31-07-2019 20:15,4.46,1
5155,31-07-2019 20:15,4.483,1
5156,31-07-2019 20:15,4.485,1
5157,31-07-2019 20:15,4.497,1
5158,31-07-2019 20:15,4.477,1
5159,31-07-2019 20:15,4.478,1
5160,31-07-2019 20:15,4.473,1
5161,31-07-2019 20:15,4.486,1
5162,31-07-2019 20:15,4.462,1
5163,31-07-2019 20:15,4.498,1
5164,31-07-2019 20:15,4.466,1
5165,31-07-2019 20:15,4.475,1
5166,31-07-2019 20:15,4.47,1
5167,31-07-2019 20:15,4.474,1
5168,31-07-2019 20:15,4.463,1
5169,31-07-2019 20:15,4.486,1
5170,31-07-2019 20:15,4.467,1
5171,31-07-2019 20:15,4.488,1
5172,31-07-2019 20:15,4.477,1
5173,31-07-2019 20:15,4.482,1
5174,31-07-2019 20:15,4.476,1
5175,31-07-2019 20:15,4.481,1
5176,31-07-2019 20:15,4.462,1
5177,31-07-2019 20:15,4.476,1
5178,31-07-2019 20:15,4.47,1
5179,31-07-2019 20:15,4.476,1
5180,31-07-2019 20:15,4.467,1
5181,31-07-2019 20:15,4.484,1
5182,31-07-2019 20:15,4.462,1
5183,31-07-2019 20:15,4.48,1
5184,31-07-2019 20:15,4.476,1
5185,31-07-2019 20:15,4.48,1
5186,31-07-2019 20:15,4.464,1
5187,31-07-2019 20:15,4.482,1
5188,31-07-2019 20:15,4.47,1
5189,31-07-2019 20:15,4.474,1
5190,31-07-2019 20:15,4.464,1
5191,31-07-2019 20:15,4.487,1
5192,31-07-2019 20:15,4.486,1
5193,31-07-2019 20:15,4.493,1
5194,31-07-2019 20:15,4.47,1
5195,31-07-2019 20:15,4.473,1
5196,31-07-2019 20:15,4.479,1
5197,31-07-2019 20:15,4.485,1
5198,31-07-2019 20:18,4.429,1
5199,31-07-2019 20:18,4.422,1
5200,31-07-2019 20:18,4.432,1
5201,31-07-2019 20:18,4.437,1
5202,31-07-2019 20:18,4.431,1
5203,31-07-2019 20:18,4.44,1
5204,31-07-2019 20:18,4.42,1
5205,31-07-2019 20:18,4.437,1
5206,31-07-2019 20:18,4.424,1
5207,31-07-2019 20:18,4.428,1
5208,31-07-2019 20:18,4.426,1
5209,31-07-2019 20:18,4.44,1
5210,31-07-2019 20:18,4.434,1
5211,31-07-2019 20:18,4.424,1
5212,31-07-2019 20:18,4.426,1
5213,31-07-2019 20:18,4.431,1
5214,31-07-2019 20:18,4.435,1
5215,31-07-2019 20:18,4.422,1
5216,31-07-2019 20:18,4.426,1
5217,31-07-2019 20:18,4.434,1
5218,31-07-2019 20:18,4.426,1
5219,31-07-2019 20:18,4.425,1
5220,31-07-2019 20:18,4.419,1
5221,31-07-2019 20:18,4.433,1
5222,31-07-2019 20:18,4.428,1
5223,31-07-2019 20:18,4.422,1
5224,31-07-2019 20:18,4.418,1
5225,31-07-2019 20:18,4.435,1
5226,31-07-2019 20:18,4.428,1
5227,31-07-2019 20:18,4.422,1
5228,31-07-2019 20:18,4.428,1
5229,31-07-2019 20:18,4.418,1
5230,31-07-2019 20:18,4.416,1
5231,31-07-2019 20:18,4.444,1
5232,31-07-2019 20:18,4.439,1
5233,31-07-2019 20:18,4.422,1
5234,31-07-2019 20:18,4.42,1
5235,31-07-2019 20:18,4.434,1
5236,31-07-2019 20:18,4.435,1
5237,31-07-2019 20:18,4.437,1
5238,31-07-2019 20:18,4.417,1
5239,31-07-2019 20:19,4.434,1
5240,31-07-2019 20:19,4.42,1
5241,31-07-2019 20:19,4.437,1
5242,31-07-2019 20:19,4.426,1
5243,31-07-2019 20:19,4.428,1
5244,31-07-2019 20:19,4.421,1
5245,31-07-2019 20:19,4.422,1
5246,31-07-2019 20:19,4.427,1
5247,31-07-2019 20:19,4.421,1
5248,31-07-2019 20:19,4.421,1
5249,31-07-2019 20:19,4.425,1
5250,31-07-2019 20:19,4.423,1
5251,31-07-2019 20:19,4.419,1
5252,31-07-2019 20:19,4.426,1
5253,31-07-2019 20:19,4.425,1
5254,31-07-2019 20:19,4.424,1
5255,31-07-2019 20:19,4.427,1
5256,31-07-2019 20:19,4.415,1
5257,31-07-2019 20:19,4.428,1
5258,31-07-2019 20:19,4.437,1
5259,31-07-2019 20:19,4.429,1
5260,31-07-2019 20:19,4.428,1
5261,31-07-2019 20:19,4.429,1
5262,31-07-2019 20:19,4.43,1
5263,31-07-2019 20:19,4.423,1
5264,31-07-2019 20:19,4.44,1
5265,31-07-2019 20:19,4.426,1
5266,31-07-2019 20:19,4.426,1
5267,31-07-2019 20:19,4.426,1
5268,31-07-2019 20:19,4.419,1
5269,31-07-2019 20:19,4.446,1
5270,31-07-2019 20:19,4.42,1
5271,31-07-2019 20:19,4.426,1
5272,31-07-2019 20:19,4.425,1
5273,31-07-2019 20:19,4.445,1
5274,31-07-2019 20:19,4.418,1
5275,31-07-2019 20:22,4.462,1
5276,31-07-2019 20:22,4.445,1
5277,31-07-2019 20:22,4.45,1
5278,31-07-2019 20:22,4.446,1
5279,31-07-2019 20:22,4.449,1
5280,31-07-2019 20:22,4.445,1
5281,31-07-2019 20:22,4.455,1
5282,31-07-2019 20:22,4.45,1
5283,31-07-2019 20:22,4.45,1
5284,31-07-2019 20:22,4.446,1
5285,31-07-2019 20:22,4.448,1
5286,31-07-2019 20:22,4.446,1
5287,31-07-2019 20:22,4.455,1
5288,31-07-2019 20:22,4.446,1
5289,31-07-2019 20:22,4.46,1
5290,31-07-2019 20:22,4.449,1
5291,31-07-2019 20:22,4.45,1
5292,31-07-2019 20:22,4.451,1
5293,31-07-2019 20:22,4.457,1
5294,31-07-2019 20:22,4.451,1
5295,31-07-2019 20:22,4.453,1
5296,31-07-2019 20:22,4.454,1
5297,31-07-2019 20:22,4.449,1
5298,31-07-2019 20:22,4.447,1
5299,31-07-2019 20:22,4.455,1
5300,31-07-2019 20:22,4.453,1
5301,31-07-2019 20:22,4.464,1
5302,31-07-2019 20:22,4.452,1
5303,31-07-2019 20:22,4.45,1
5304,31-07-2019 20:22,4.45,1
5305,31-07-2019 20:22,4.455,1
5306,31-07-2019 20:22,4.45,1
5307,31-07-2019 20:22,4.453,1
5308,31-07-2019 20:22,4.451,1
5309,31-07-2019 20:22,4.462,1
5310,31-07-2019 20:22,4.449,1
5311,31-07-2019 20:22,4.453,1
5312,31-07-2019 20:22,4.449,1
5313,31-07-2019 20:22,4.454,1
5314,31-07-2019 20:22,4.461,1
5315,31-07-2019 20:22,4.448,1
5316,31-07-2019 20:22,4.449,1
5317,31-07-2019 20:22,4.451,1
5318,31-07-2019 20:22,4.449,1
5319,31-07-2019 20:22,4.452,1
5320,31-07-2019 20:22,4.46,1
5321,31-07-2019 20:22,4.451,1
5322,31-07-2019 20:22,4.451,1
5323,31-07-2019 20:22,4.461,1
5324,31-07-2019 20:22,4.449,1
5325,31-07-2019 20:23,4.456,1
5326,31-07-2019 20:23,4.465,1
5327,31-07-2019 20:23,4.45,1
5328,31-07-2019 20:23,4.45,1
5329,31-07-2019 20:23,4.452,1
5330,31-07-2019 20:23,4.449,1
5331,31-07-2019 20:23,4.46,1
5332,31-07-2019 20:23,4.451,1
5333,31-07-2019 20:23,4.454,1
5334,31-07-2019 20:23,4.46,1
5335,31-07-2019 20:23,4.454,1
5336,31-07-2019 20:23,4.452,1
5337,31-07-2019 20:23,4.456,1
5338,31-07-2019 20:23,4.453,1
5339,31-07-2019 20:23,4.448,1
5340,31-07-2019 20:23,4.445,1
5341,31-07-2019 20:23,4.454,1
5342,31-07-2019 20:23,4.445,1
5343,31-07-2019 20:23,4.449,1
5344,31-07-2019 20:23,4.449,1
5345,31-07-2019 20:23,4.447,1
5346,31-07-2019 20:23,4.45,1
5347,31-07-2019 20:23,4.452,1
